4421991317	0	0	0	0
4433985813	0	0	0	0
4448189301	0	0	0	0
4456362309	0	0	0	0
4476327429	0	0	0	1
4583349237	0	0	0	1
4590707957	0	0	0	0
4613225205	0	0	0	0
4633150037	0	0	0	0
4657912213	0	0	0	0
4674805077	0	0	0	0
4685231509	0	0	0	0
4716556373	0	0	0	0
4720686949	0	0	0	1
4736207397	0	0	0	0
4765411477	1	0	0	0
4781369893	0	0	0	0
4807916709	0	0	0	0
4882455589	0	0	0	0
4901300517	0	0	0	0
4904496053	0	0	0	0
4906042165	0	0	0	0
4915114981	0	0	0	0
4933953685	0	0	0	1
4947097429	0	0	0	0
5067154581	0	0	0	0
5090926037	0	0	0	0
5104670421	0	0	0	0
5110285333	0	0	0	0
5123342101	0	0	0	0
5132114339	0	0	0	1
5148782069	0	0	0	0
5184456563	0	0	0	1
5214406931	0	0	0	0
5221153509	0	0	0	0
5272104181	0	0	0	0
5285695509	0	0	0	1
5285905621	0	0	0	0
5303812389	0	0	0	0
5309294885	0	0	0	0
5314531205	0	0	0	1
5329666917	0	0	0	1
5333315509	0	0	0	0
5340841429	0	0	0	0
5365262821	0	0	0	0
5403753573	0	0	0	1
5426307573	0	0	0	0
5434497951	0	0	1	0
5438917589	0	1	0	0
5440049941	0	0	0	0
5453032949	0	0	0	0
5459736549	0	0	0	0
5461268837	0	0	0	0
5555929957	0	0	0	0
5556095763	0	0	0	0
5564750533	0	0	0	0
5651152101	0	0	0	0
5677083029	0	0	0	0
5692902117	0	0	0	1
5693010725	1	0	0	0
5698147973	0	0	0	0
5711770963	0	0	0	1
5729120276	0	0	0	0
5759075701	0	0	0	0
5761286085	0	0	0	0
5768804277	0	0	0	0
5770051765	0	0	0	0
5795226901	0	0	0	0
5810157605	1	0	0	0
5823472859	0	1	0	0
5851271045	0	0	0	0
5863035573	0	0	0	0
5865039813	0	0	0	1
5877800197	0	0	0	0
5890065531	0	0	0	0
5895829733	0	1	0	0
5913484549	1	0	0	0
5941471477	1	0	0	0
5942829013	0	0	0	0
5962711717	1	0	0	0
5979245189	0	0	0	0
5994480277	0	0	0	0
6008578037	0	0	0	0
6080172981	1	0	0	0
6104773957	0	0	0	0
6186045653	1	0	0	0
6214359461	0	0	0	0
6227851829	0	0	0	0
6266039765	0	0	0	0
6269807685	0	0	0	0
6278883523	0	0	0	0
6317139509	0	0	0	1
6323928853	0	0	1	0
6344503013	0	0	0	1
6357512405	0	0	0	0
6366317886	0	0	0	1
6502406277	0	0	0	0
6505774223	0	0	0	1
6506040789	0	0	0	0
6543870885	0	0	0	1
6560604805	0	0	0	1
6595473605	0	0	1	0
6600161301	1	0	0	0
6606318165	0	0	0	1
6613181237	1	0	0	0
6637848501	0	0	0	0
6653097333	0	0	0	0
6657832805	0	0	0	0
6710923349	0	0	0	0
6755522101	0	0	0	0
6766927365	0	0	0	0
6776480325	0	0	0	0
6797813157	0	0	0	0
6816449493	0	0	0	0
6872223525	0	0	0	1
6899953845	0	0	0	0
6924523189	0	1	0	0
6934646869	0	0	0	0
6953143973	0	0	0	1
6962838565	0	0	0	0
6978626901	0	0	0	0
6982411557	1	0	0	0
6988875941	0	0	0	0
7000143829	0	0	0	0
7009302533	0	0	0	0
7028191573	0	0	0	0
7032394245	0	0	0	0
7045625845	0	0	0	0
7100513941	0	0	0	0
7141310885	1	0	0	0
7143536629	0	0	0	0
7170874949	0	0	0	1
7181965989	0	0	0	0
7193221653	0	0	0	1
7200732597	0	0	0	0
7221964357	0	0	0	1
7234872277	0	0	0	0
7248102709	0	0	0	0
7264605653	1	0	0	0
7265586677	0	0	0	0
7311722805	0	0	0	0
7321618629	0	0	0	0
7336758629	0	0	0	0
7362522821	0	0	0	0
7384604485	0	0	0	1
7428735555	0	0	0	1
7438899781	0	0	0	0
7463203317	0	0	0	1
7463344245	0	0	0	0
7467135653	0	0	0	0
7468172357	0	0	0	0
7520910085	0	0	0	0
7546945349	0	0	1	0
7555009765	0	0	0	0
7563733765	0	0	0	0
7575568837	0	0	0	0
7597816085	0	0	0	1
7601152933	0	0	0	0
7621778981	0	0	0	1
7634203589	0	0	0	0
7645329061	0	0	0	1
7651728757	1	0	0	0
7663991125	1	0	0	0
7663996101	0	0	0	0
7670363541	0	0	0	0
7697514485	0	0	0	0
7728560693	0	0	0	1
7814575685	0	0	0	0
7825116581	0	0	0	1
7826432485	0	0	0	1
7830302421	0	0	0	1
7831818005	1	0	0	0
7846902805	0	0	0	0
7850309733	0	0	0	0
7855123557	0	0	0	0
7859863349	0	0	0	0
7865589653	0	0	0	0
7873778933	0	0	0	0
7880502405	0	0	0	0
7886562645	0	0	0	0
7892876197	0	0	0	1
7918999493	0	0	0	0
7921019445	0	0	0	1
7933093029	0	0	0	0
7960570613	0	0	0	0
7962415029	0	0	0	0
7993095061	0	0	0	0
8010856005	0	0	0	0
8022637157	0	0	0	0
8027894357	0	0	0	0
8117809685	0	0	0	1
8127828053	0	0	0	0
8136872709	0	0	0	0
8143812997	0	0	0	0
8147340213	0	0	0	0
8156368533	0	0	0	0
8174746869	0	0	0	0
8195552101	0	0	0	0
8200709989	0	0	0	0
8214456133	0	0	0	0
8225748149	0	0	0	0
8234483733	0	0	0	0
8249887269	0	0	0	1
8313228853	0	0	0	0
8326811749	0	0	0	0
8331531861	0	0	0	0
8355071653	0	0	0	0
8373897301	0	0	0	0
8389422229	0	0	0	0
8413170533	0	0	0	1
8472556773	0	0	0	0
8475437733	1	0	0	0
8498353669	0	0	0	0
8555351253	0	0	0	1
8581968661	0	0	0	1
8634432005	0	0	0	1
8677764581	0	0	0	0
8681283989	0	0	0	0
8766667957	0	0	0	0
8767943317	0	0	0	0
8808381797	0	0	0	0
8816907365	0	0	0	0
8831733573	0	0	0	0
8855628453	0	0	0	1
8863276805	0	0	0	0
8880808693	0	0	0	0
8889260846	0	0	0	0
8901227077	0	0	0	0
8923636876	1	0	0	0
8926122533	0	0	0	0
8940999925	0	0	1	0
8948006917	0	0	0	0
8980455669	1	0	0	0
8991911919	0	0	0	1
9000513573	0	0	0	0
9012487717	0	0	0	0
9041075925	0	0	0	1
9043268997	0	0	0	1
9054215365	1	0	0	0
9129545765	0	0	0	0
9132631557	0	0	0	0
9158704021	0	0	0	0
9160853157	0	0	0	0
9171307413	0	0	0	0
9172282725	0	0	0	0
9182873860	0	0	0	1
9190544085	0	0	0	0
9194090709	0	0	0	1
9195736037	0	0	0	1
9245773349	0	0	0	0
9266130245	0	0	0	0
9287714309	0	0	0	0
9293227043	0	0	0	0
9320050927	1	0	0	0
9340261525	0	0	0	0
9346835749	0	0	0	0
9369642053	0	0	0	1
9398429189	1	0	0	0
9412598693	0	0	0	0
9417444581	0	0	0	0
9425282821	0	0	0	0
9477499876	0	0	0	1
9482816181	0	0	0	0
9515586965	0	0	0	0
9520543733	0	0	0	1
9563016053	0	0	0	0
9575780597	1	0	0	0
9578092373	1	0	0	0
9598990469	0	0	0	0
9630740588	0	0	0	0
9654811902	0	0	0	1
9714724085	0	0	0	0
9715414335	0	0	0	0
9742476100	0	0	0	1
9755196181	0	0	0	0
9775906965	0	0	0	0
9852958197	0	0	0	0
9867561765	0	0	0	0
9883045173	0	0	0	1
9915142341	0	0	0	0
9926709061	0	0	0	0
9957937765	0	0	0	0
9995878005	0	0	0	0
10015223076	0	0	0	1
10074010037	0	0	0	0
10167472277	0	0	0	0
10182572773	0	0	0	0
10193764789	0	0	0	0
10195667573	0	0	0	0
10215873925	0	0	0	0
10233961749	0	0	0	0
10234476613	0	0	1	0
10243061813	0	0	0	1
10259409621	0	0	0	0
10270998357	0	0	0	0
10365001877	0	0	0	0
10427134239	0	0	0	0
10459182725	0	0	0	0
10465907765	0	0	0	0
10514533685	0	0	0	0
10519350357	0	0	0	1
10520081813	0	0	0	0
10520438357	0	0	0	0
10527084981	0	0	0	0
10527271845	0	0	0	0
10546824309	0	0	0	0
10549566421	0	0	0	0
10550323541	0	0	0	0
10565067157	1	0	0	0
10572702245	0	0	0	0
10592216165	0	0	0	1
10612531823	0	0	1	0
10626799429	0	0	0	1
10679951717	0	0	0	0
10695851605	0	0	0	0
10722388051	0	0	0	0
10729706325	0	0	0	0
10743626933	0	0	0	0
10760755061	0	0	0	0
10775836053	1	0	0	0
10804489909	0	0	1	0
10808211621	0	0	0	0
10808898789	0	0	1	0
10823573029	1	0	0	0
10833957349	0	0	0	0
10850762549	0	0	0	0
10855721781	1	0	0	0
10860225141	0	0	0	1
10895608725	1	0	0	0
10915265653	1	0	0	0
10924702309	0	0	0	0
10941818117	0	0	0	0
10947979445	0	0	0	0
11004074261	0	0	0	0
11040897509	0	0	0	1
11054280773	0	0	0	0
11109695285	0	0	0	0
11172154453	0	0	0	0
11177098389	0	0	0	0
11235424197	0	0	0	0
11252256165	0	0	0	0
11296729429	0	0	0	0
11368584917	0	0	0	1
11430964821	0	0	0	0
11442945029	0	0	0	1
11494961173	0	0	0	0
11547885109	0	0	0	0
11559770245	0	0	0	0
11573219076	0	0	0	0
11630334213	0	0	0	1
11681482261	0	0	0	1
11707374165	0	0	0	0
11720718149	0	0	0	0
11803279365	0	0	0	0
11848796015	0	0	0	1
11872666293	0	0	0	0
11884137365	0	0	0	0
11909425365	0	0	0	0
11928860853	0	0	0	0
11956844837	0	0	0	0
11970773861	0	0	0	0
11981094373	0	0	0	0
11997114661	0	0	0	0
12002838500	0	0	0	1
12014374325	0	0	0	0
12029099957	0	0	0	0
12046822341	0	0	0	0
12048660181	0	0	0	0
12072240949	0	0	0	0
12082280853	0	0	0	0
12088834245	0	0	0	0
12101299141	0	0	0	1
12120990533	0	0	0	0
12150288612	0	0	0	1
12203070757	0	0	0	0
12207827445	0	1	0	0
12224065221	0	0	0	0
12225243621	0	0	0	0
12242337923	0	0	0	1
12245566869	0	0	0	0
12271108965	0	0	0	1
12276847189	1	0	0	0
12285779269	0	0	1	0
12323661461	0	0	0	1
12356568079	0	0	0	1
12356772741	0	0	0	0
12377140805	0	0	0	0
12378818389	1	0	0	0
12442617941	0	0	0	1
12464427749	0	0	0	0
12466640757	0	0	0	0
12468566501	0	1	0	0
12469889205	0	0	0	0
12479920879	0	0	0	0
12486039125	0	0	0	0
12504384549	0	0	0	1
12516030261	0	0	0	0
12518324549	0	0	0	0
12526791509	0	0	0	0
12533856725	0	0	0	0
12538262197	0	0	0	0
12559381189	0	0	0	0
12567609909	0	0	0	0
12569782789	0	0	0	0
12584287077	0	0	0	0
12596573253	0	0	0	0
12602210565	0	0	0	0
12605984981	0	0	0	0
12608007493	0	0	0	0
12619738821	0	0	0	0
12660715493	0	0	0	0
12741513861	0	0	0	0
12817592277	0	0	0	1
12821909013	0	0	0	0
12827353573	1	0	0	0
12844837989	0	0	0	0
12846524021	0	0	0	0
12878871493	0	0	0	0
12890681790	0	0	0	1
12899721589	0	0	0	0
12924746371	0	0	0	1
12946970277	1	0	0	0
12970549477	0	0	0	0
12978999877	0	0	0	0
13006043765	0	0	0	0
13032913285	0	0	0	0
13053796229	0	0	0	0
13086431269	0	0	0	0
13176854660	0	0	0	1
13182175797	0	0	0	1
13191269717	0	0	0	0
13220209123	0	0	0	1
13222912197	1	0	0	0
13233877845	0	0	0	0
13244128821	0	0	0	0
13259832325	0	0	0	0
13260411589	0	0	0	0
13276551876	0	0	0	1
13276900501	0	0	0	0
13308840549	0	0	0	0
13310683781	0	0	0	1
13315269909	0	0	0	0
13344171733	0	0	0	1
13356644581	0	0	0	0
13364940789	0	0	0	0
13370949189	0	0	0	0
13383913797	1	0	0	0
13393777381	0	0	0	0
13452916773	0	0	0	0
13495656853	0	0	0	0
13546074382	0	0	0	1
13561793381	0	0	0	1
13562017509	0	0	0	0
13577860181	0	1	0	0
13587709444	0	0	0	1
13604346869	0	0	0	0
13624988483	1	0	0	0
13629834869	0	0	0	0
13632335765	0	0	0	0
13641067765	1	0	0	0
13661433365	0	0	0	1
13662526181	0	0	0	0
13686941189	0	0	0	0
13687190373	0	0	0	0
13720990718	0	0	1	0
13721659237	1	0	0	0
13725423045	0	0	0	0
13768627237	0	0	0	0
13773530467	0	0	0	1
13814862053	1	0	0	0
13872116373	0	0	0	0
13875134853	0	0	0	0
13879970053	0	0	0	0
13880576149	0	0	0	1
13883730309	0	0	0	0
13884540005	0	0	0	0
13896095493	0	0	0	0
13912138757	0	0	0	0
13925752661	0	0	0	1
13932637509	0	0	0	0
13964865669	0	0	0	0
13979842949	0	0	0	1
13992834949	0	0	0	0
13997646213	0	0	0	0
14005909237	0	0	0	0
14033051679	0	0	0	0
14034683877	0	0	0	1
14097869502	0	0	0	1
14104650805	1	0	0	0
14117631525	0	0	0	0
14147766645	0	0	0	1
14160523235	0	0	0	1
14181874021	0	0	0	0
14193387397	0	0	0	0
14193410495	0	0	0	1
14195714773	0	0	0	0
14197111508	0	0	0	1
14199322197	0	0	0	0
14216592031	0	0	0	0
14266910277	0	0	0	1
14300862373	0	0	0	0
14304293525	0	0	0	0
14332680677	0	0	0	0
14363745173	0	0	0	1
14373452293	0	0	0	0
14374838997	0	0	0	1
14376979845	0	0	0	0
14398231797	0	0	0	1
14401122965	0	0	0	0
14427185411	0	0	0	1
14431994277	0	0	0	0
14468264789	0	0	0	0
14468515125	1	0	0	0
14502786261	0	0	0	0
14521190414	0	0	0	0
14522891045	0	0	0	1
14541267333	0	0	0	0
14563632725	1	0	0	0
14575737685	0	0	1	0
14589845743	0	0	0	0
14594529077	0	0	0	0
14667008997	0	0	1	0
14679612821	0	0	0	1
14682927989	0	0	0	0
14686315333	0	0	0	0
14698969749	1	0	0	0
14703987397	0	0	0	0
14725863861	0	0	0	0
14730613845	0	0	0	0
14783549573	1	0	0	0
14785736773	0	0	0	0
14788947077	0	0	0	0
14797511285	0	0	0	0
14809045909	0	0	0	0
14825425477	0	0	0	0
14878662021	0	0	0	1
14907426181	0	0	0	0
14909586501	0	0	0	1
14912770901	0	0	0	0
14914814067	0	0	0	0
14922648101	0	0	0	0
14923582677	0	0	0	1
14941133157	0	0	0	0
14950870692	0	0	0	0
14958351317	0	0	0	1
14962001797	0	0	0	0
14966355358	0	1	0	0
14980729061	0	0	0	0
14981110387	0	0	0	0
14992561909	0	0	0	0
14995564149	0	0	0	1
15012139685	0	0	0	0
15020779459	0	0	0	1
15035580814	0	0	0	1
15049530757	0	0	1	0
15051729957	0	0	0	0
15063218239	0	0	0	1
15077308053	0	0	0	1
15116875221	0	0	0	1
15140294181	0	0	0	0
15147839765	1	0	0	0
15159099269	1	0	0	0
15172361125	0	0	0	0
15173292565	0	0	0	1
15176809765	0	0	0	0
15253239605	1	0	0	0
15284672261	0	0	0	0
15310202629	0	0	0	0
15323780740	0	0	0	0
15327114318	0	0	0	1
15329368485	0	0	0	0
15331724467	0	0	0	0
15331747811	0	0	0	0
15332064387	0	0	0	1
15353455061	0	0	0	0
15354506757	0	0	0	0
15360641717	0	0	1	0
15365522399	0	0	0	0
15373329205	0	0	0	1
15384043509	0	0	0	1
15384164261	0	0	0	0
15402367365	0	0	0	0
15408292805	0	0	0	0
15413857221	0	0	0	0
15415046549	0	0	0	0
15435795219	0	0	0	1
15465042532	0	0	0	0
15476263652	0	0	0	0
15547437189	0	0	0	0
15559805717	0	0	0	0
15601355621	0	0	0	0
15604313459	0	0	0	1
15648634389	0	0	0	0
15657104133	0	0	0	0
15672229445	0	0	0	1
15693540261	0	0	0	0
15698830117	0	0	0	0
15709802980	0	0	0	1
15712684197	0	0	0	0
15714496549	1	0	0	0
15714814821	0	0	0	0
15732518805	0	0	0	1
15733181935	0	0	0	0
15751772629	0	0	0	0
15794680357	0	0	0	0
15810831989	0	0	1	0
15816435956	1	0	0	0
15843837573	0	0	0	0
15861173733	0	0	0	0
15894731941	1	0	0	0
15925406709	0	0	0	0
15941418789	0	0	0	1
15942031701	0	0	0	1
15942550133	0	0	0	0
15978863877	0	0	0	0
15979368675	0	0	0	1
15988860515	0	0	0	0
16024042197	0	0	0	0
16064997061	1	0	0	0
16067909349	0	0	0	0
16073090229	0	0	0	1
16078230069	1	0	0	0
16096316677	0	0	0	0
16097585909	0	0	0	0
16132391957	1	0	0	0
16134627311	0	0	0	0
16149210975	0	0	0	0
16157991221	0	0	0	0
16168143861	0	0	0	1
16170320997	0	0	1	0
16176385653	0	0	0	0
16182858021	0	0	0	1
16189528581	0	0	0	0
16191231477	0	0	0	0
16196146725	0	0	0	1
16227766917	0	0	0	0
16239552981	0	0	1	0
16244392325	0	0	0	1
16255019253	0	0	0	0
16261404565	0	0	0	0
16326535317	0	0	0	0
16335200165	0	0	0	0
16347986527	0	0	0	1
16349083269	0	0	0	0
16350127125	0	0	0	0
16364001941	0	0	0	0
16372720997	0	0	0	0
16392179749	0	0	0	0
16416565941	0	0	0	1
16429857237	0	0	0	0
16442442053	0	0	0	0
16483918917	0	0	0	0
16500262773	0	0	0	1
16531955349	0	0	0	0
16534742644	0	0	0	1
16534815813	1	0	0	0
16557984565	0	0	0	0
16567777365	0	0	0	1
16585134165	0	0	0	1
16586588533	0	0	0	0
16628091685	0	0	0	0
16642483077	1	0	0	0
16645075263	0	0	0	1
16657205989	0	0	0	0
16683791429	0	0	0	0
16696225347	1	0	0	0
16740513445	0	0	0	1
16752455829	0	0	0	0
16766043733	0	0	0	1
16775750469	0	0	0	1
16776607125	0	0	0	0
16785580293	0	0	0	0
16815305973	0	0	0	0
16845350821	0	0	0	0
16865669397	0	0	0	1
16874279557	0	0	0	1
16875828837	1	0	0	0
16884469573	0	0	0	0
16917180901	0	0	0	1
16920815173	1	0	0	0
16937740965	0	0	0	0
16990436419	0	0	0	1
16994040421	0	0	0	1
17041712565	0	0	0	0
17048215685	0	0	0	0
17051038901	0	0	0	0
17063940533	0	0	0	0
17072240629	0	0	0	0
17082682981	0	0	0	0
17090278629	0	0	0	0
17103805027	0	0	0	0
17111631717	0	0	0	0
17119216037	0	0	0	0
17124216389	0	0	0	0
17134496645	0	0	0	0
17159659925	0	0	0	0
17171486309	0	0	1	0
17188709653	0	0	0	0
17189648277	0	0	0	0
17206438005	0	0	0	1
17270154244	0	0	0	1
17280728005	0	0	0	0
17285660373	0	0	0	0
17333278421	0	0	0	0
17341666229	0	0	0	0
17376787155	0	0	0	0
17413842357	0	0	1	0
17490408453	0	0	0	0
17492604501	0	0	0	0
17499761573	0	0	0	0
17502520853	0	0	0	0
17515809701	0	0	0	1
17519676293	0	0	0	0
17521127749	0	0	0	1
17560190693	0	0	0	0
17561261683	0	0	0	0
17598509541	0	0	0	1
17600023173	0	0	0	1
17606688597	0	0	0	1
17621700677	0	0	0	0
17622339477	1	0	0	0
17631882469	0	0	0	1
17675883925	0	0	0	0
17679734341	0	0	0	0
17690470885	0	1	0	0
17706233285	0	0	0	0
17753085845	0	0	0	0
17754780883	0	0	0	1
17755908677	0	0	0	0
17764034243	0	0	0	1
17770211749	0	0	0	0
17790293669	0	1	0	0
17802642085	0	0	0	1
17809583637	0	0	0	0
17834289445	0	0	0	0
17841538837	0	0	0	0
17846042821	0	0	0	1
17849827493	0	0	0	0
17860547557	0	0	0	0
17866786308	0	0	0	1
17884615509	0	0	0	0
17889949189	0	0	0	0
17893205348	0	0	0	0
17921894085	0	0	0	0
17933878245	0	0	0	1
17944452085	0	0	0	0
17946754149	0	0	0	0
17947868997	0	0	0	0
17966021957	0	0	0	0
17969170245	1	0	0	0
18051020885	0	0	0	0
18061605301	0	0	0	1
18066991685	0	0	0	1
18181925829	0	0	0	0
18220545813	0	0	0	0
18240569461	0	0	0	0
18300237429	0	0	0	0
18302242389	0	0	0	0
18325712997	0	0	0	0
18362667029	0	0	0	0
18374245845	0	0	0	1
18391260453	0	0	0	0
18417337413	0	0	0	0
18459370533	0	0	0	0
18501065445	0	0	0	0
18517809605	0	0	0	1
18552034357	0	0	0	0
18554769557	0	0	0	0
18558410501	0	0	0	0
18559125317	0	0	0	0
18572128021	0	0	0	0
18639111733	0	0	0	0
18642451925	0	0	0	0
18652203605	1	0	0	0
18652848261	0	0	0	0
18653001333	0	0	0	0
18674118773	0	0	0	0
18703156517	0	0	0	0
18750463315	0	0	0	0
18777111285	0	0	0	0
18788852357	0	0	0	0
18794255326	0	0	0	0
18809537605	1	0	0	0
18844862901	0	0	0	1
18847972420	1	0	0	0
18860184805	0	0	0	0
18877008805	0	0	0	0
18894570463	0	0	0	1
18895750037	0	0	0	0
18906673381	0	0	0	0
18931131941	0	0	0	0
18937407493	0	0	1	0
18943464789	0	0	1	0
18963098869	0	0	0	0
18988290725	0	0	0	0
18989469765	0	0	0	0
18991656549	0	0	0	0
18994746885	0	0	0	0
19006734437	0	0	0	0
